"UserId","Review Text","Rating","Time","Reviews Count","Followers Count","Photos Count"
"80009617","Worst food that I have eaten..it was too salty and this is the waste food that  I was eaten and taken too much of time..........................................",1,"2018-11-19 16:39:43",1,0,0
"51245033","food was good. they sent one sweet as well. even though it was not mentioned in the order. if the quantity of curry has been a bit more. it would have been better. overall good experience.",5,"2018-08-26 22:07:15",1,1,0
"55842769","very very teshti paratha",5,"2018-07-23 16:21:48",1,2,0
"15796132","Burnt chicken kebabs... a little dissatisfied",1,"2018-06-21 00:14:16",24,90,0
