"UserId","Review Text","Rating","Time","Reviews Count","Followers Count","Photos Count"
"45449710","I always prefer to order Special chicken shawarma here . Asusal it was best in quality with full of chicken . Tried other items like egg Maggie , paneer Maggie here but they were not upto the mark . 
Will order only shawarma nexttime",3,"2018-06-03 15:36:08",88,201,0
"49597280","food was not upto the mark",2,"2018-06-01 11:29:25",4,0,0
"38193888","Too much oil",3,"2018-06-01 04:31:25",4,1,0
"35366049","nice taste",5,"2018-05-31 03:25:49",1,10,0
"49763960","Nice and excellent 😀",5,"2018-05-31 01:12:31",2,12,0
"55480820","I have ordered chicken Maggie but I received egg Maggie ",1,"2018-05-30 23:36:04",2,2,0
"51258008","It was a nice experience ",5,"2018-05-30 02:52:55",4,1,0
"34862634","it's hot and tastes good",5,"2018-05-30 00:23:45",3,20,0
"52355319","Packing was not proper ",3,"2018-05-29 20:50:27",1,3,0
"52958446","very bad",1,"2018-05-28 23:13:25",1,1,0
"55211598","chutey got spoiled",1,"2018-05-28 22:22:47",1,1,0
"55397078","Super",5,"2018-05-28 20:17:49",4,1,0
"45345846","onions, onions everywhere, in every single bite; onions, onions everywhere, my review is BAD, alright?",1,"2018-05-27 03:05:09",27,3,0
"53403765","Good",3,"2018-05-27 02:51:38",5,1,0
"55621883","good service ",5,"2018-05-27 00:42:45",1,0,0
"55397078","Not good",1,"2018-05-25 11:57:43",4,1,0
"52217182","Chutney was not good it expired and they gave only one variety of chutney not fair ",3,"2018-05-24 01:02:34",2,1,0
"46023129","Food is quite spicy than usual and they provided little raw bread .",1,"2018-05-22 22:04:12",16,2,0
"54970954","5star",5,"2018-05-22 03:32:34",5,1,0
"55500784","Very bad food. Never ordering from this place again.",1,"2018-05-22 03:20:50",1,0,0
"43576380","food was not up to the mark.",1,"2018-05-21 22:34:19",7,1,0
"16763098","Shawarma and dosa tasted fine but extra mayonnaise was not sent despite requesting via zomato chat support ",4,"2018-05-20 15:32:21",7,1,0
"54166507","good",5,"2018-05-19 03:03:52",9,3,0
"54044461","sharwaama not heat",1,"2018-05-15 01:17:18",1,7,0
"53923852","worst",1,"2018-05-14 19:23:20",3,1,0
"36785025","dosa was not that tasty",2,"2018-05-12 02:03:53",4,3,0
"34344797","we haven't received the order but the status is showing as delivered these people are playing with us worst app don't ever try ",1,"2018-05-12 01:58:11",1,6,0
"47326748","worst ever dosa I had",1,"2018-05-12 00:37:29",3,11,0
"44324868","Amesome",5,"2018-05-11 00:55:36",1,1,0
"45980512","ok",3,"2018-05-11 00:51:02",1,0,0
