"movie.name","movie.cast","movie.link","year","votes","rating"
"The Bridge on the River Kwai","David Lean (dir.), William Holden, Alec Guinness","http://www.imdb.com/title/tt0050212/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_140","1957",184753,8.2
"A Beautiful Mind","Ron Howard (dir.), Russell Crowe, Ed Harris","http://www.imdb.com/title/tt0268978/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_141","2001",763189,8.2
"Lock, Stock and Two Smoking Barrels","Guy Ritchie (dir.), Jason Flemyng, Dexter Fletcher","http://www.imdb.com/title/tt0120735/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_142","1998",489576,8.2
"Casino","Martin Scorsese (dir.), Robert De Niro, Sharon Stone","http://www.imdb.com/title/tt0112641/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_143","1995",410199,8.2
"Det sjunde inseglet","Ingmar Bergman (dir.), Max von Sydow, Gunnar Björnstrand","http://www.imdb.com/title/tt0050976/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_144","1957",141989,8.1
"On the Waterfront","Elia Kazan (dir.), Marlon Brando, Karl Malden","http://www.imdb.com/title/tt0047296/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_145","1954",127667,8.1
"Three Billboards Outside Ebbing, Missouri","Martin McDonagh (dir.), Frances McDormand, Woody Harrelson","http://www.imdb.com/title/tt5027774/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_146","2017",333402,8.1
"The Wolf of Wall Street","Martin Scorsese (dir.), Leonardo DiCaprio, Jonah Hill","http://www.imdb.com/title/tt0993846/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_147","2013",1021357,8.1
"The Elephant Man","David Lynch (dir.), Anthony Hopkins, John Hurt","http://www.imdb.com/title/tt0080678/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_148","1980",198656,8.1
"Inside Out","Pete Docter (dir.), Amy Poehler, Bill Hader","http://www.imdb.com/title/tt2096673/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_149","2015",527802,8.1
"Andhadhun","Sriram Raghavan (dir.), Ayushmann Khurrana, Tabu","http://www.imdb.com/title/tt8108198/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_150","2018",38972,8.1
"V for Vendetta","James McTeigue (dir.), Hugo Weaving, Natalie Portman","http://www.imdb.com/title/tt0434409/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_151","2005",944582,8.1
"Room","Lenny Abrahamson (dir.), Brie Larson, Jacob Tremblay","http://www.imdb.com/title/tt3170832/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_152","2015",310924,8.1
"Mr. Smith Goes to Washington","Frank Capra (dir.), James Stewart, Jean Arthur","http://www.imdb.com/title/tt0031679/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_153","1939",97454,8.1
"Warrior","Gavin O'Connor (dir.), Tom Hardy, Nick Nolte","http://www.imdb.com/title/tt1291584/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_154","2011",400660,8.1
"Blade Runner","Ridley Scott (dir.), Harrison Ford, Rutger Hauer","http://www.imdb.com/title/tt0083658/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_155","1982",621633,8.1
"Dial M for Murder","Alfred Hitchcock (dir.), Ray Milland, Grace Kelly","http://www.imdb.com/title/tt0046912/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_156","1954",139286,8.1
"No Country for Old Men","Ethan Coen (dir.), Tommy Lee Jones, Javier Bardem","http://www.imdb.com/title/tt0477348/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_157","2007",759437,8.1
"There Will Be Blood","Paul Thomas Anderson (dir.), Daniel Day-Lewis, Paul Dano","http://www.imdb.com/title/tt0469494/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_158","2007",459160,8.1
"Smultronstället","Ingmar Bergman (dir.), Victor Sjöström, Bibi Andersson","http://www.imdb.com/title/tt0050986/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_159","1957",83333,8.1
"The General","Clyde Bruckman (dir.), Buster Keaton, Marion Mack","http://www.imdb.com/title/tt0017925/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_160","1926",71096,8.1
"Trainspotting","Danny Boyle (dir.), Ewan McGregor, Ewen Bremner","http://www.imdb.com/title/tt0117951/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_161","1996",584992,8.1
"The Sixth Sense","M. Night Shyamalan (dir.), Bruce Willis, Haley Joel Osment","http://www.imdb.com/title/tt0167404/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_162","1999",837062,8.1
"Gone with the Wind","Victor Fleming (dir.), Clark Gable, Vivien Leigh","http://www.imdb.com/title/tt0031381/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_163","1939",262059,8.1
"The Thing","John Carpenter (dir.), Kurt Russell, Wilford Brimley","http://www.imdb.com/title/tt0084787/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_164","1982",327352,8.1
"Fargo","Joel Coen (dir.), William H. Macy, Frances McDormand","http://www.imdb.com/title/tt0116282/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_165","1996",556734,8.1
"Idi i smotri","Elem Klimov (dir.), Aleksey Kravchenko, Olga Mironova","http://www.imdb.com/title/tt0091251/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_166","1985",42666,8.1
"Gran Torino","Clint Eastwood (dir.), Clint Eastwood, Bee Vang","http://www.imdb.com/title/tt1205489/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_167","2008",664739,8.1
"Finding Nemo","Andrew Stanton (dir.), Albert Brooks, Ellen DeGeneres","http://www.imdb.com/title/tt0266543/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_168","2003",858373,8.1
"The Deer Hunter","Michael Cimino (dir.), Robert De Niro, Christopher Walken","http://www.imdb.com/title/tt0077416/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_169","1978",282106,8.1
"Shutter Island","Martin Scorsese (dir.), Leonardo DiCaprio, Emily Mortimer","http://www.imdb.com/title/tt1130884/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_170","2010",993621,8.1
"The Big Lebowski","Joel Coen (dir.), Jeff Bridges, John Goodman","http://www.imdb.com/title/tt0118715/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_171","1998",656871,8.1
"Sherlock Jr.","Buster Keaton (dir.), Buster Keaton, Kathryn McGuire","http://www.imdb.com/title/tt0015324/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_172","1924",32473,8.1
"Kill Bill: Vol. 1","Quentin Tarantino (dir.), Uma Thurman, David Carradine","http://www.imdb.com/title/tt0266697/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_173","2003",896437,8.1
"Cool Hand Luke","Stuart Rosenberg (dir.), Paul Newman, George Kennedy","http://www.imdb.com/title/tt0061512/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_174","1967",147243,8.1
"Tôkyô monogatari","Yasujirô Ozu (dir.), Chishû Ryû, Chieko Higashiyama","http://www.imdb.com/title/tt0046438/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_175","1953",43126,8.1
"Rebecca","Alfred Hitchcock (dir.), Laurence Olivier, Joan Fontaine","http://www.imdb.com/title/tt0032976/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_176","1940",109916,8.1
"Mary and Max","Adam Elliot (dir.), Toni Collette, Philip Seymour Hoffman","http://www.imdb.com/title/tt0978762/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_177","2009",149658,8.1
"Hacksaw Ridge","Mel Gibson (dir.), Andrew Garfield, Sam Worthington","http://www.imdb.com/title/tt2119532/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_178","2016",359844,8.1
"How to Train Your Dragon","Dean DeBlois (dir.), Jay Baruchel, Gerard Butler","http://www.imdb.com/title/tt0892769/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_179","2010",603661,8.1
"Jurassic Park","Steven Spielberg (dir.), Sam Neill, Laura Dern","http://www.imdb.com/title/tt0107290/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_180","1993",774827,8.1
"Gone Girl","David Fincher (dir.), Ben Affleck, Rosamund Pike","http://www.imdb.com/title/tt2267998/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_181","2014",752653,8.1
"Relatos salvajes","Damián Szifron (dir.), Darío Grandinetti, María Marull","http://www.imdb.com/title/tt3011894/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_182","2014",148765,8.1
"Sunrise: A Song of Two Humans","F.W. Murnau (dir.), George O'Brien, Janet Gaynor","http://www.imdb.com/title/tt0018455/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_183","1927",42818,8.1
"The Truman Show","Peter Weir (dir.), Jim Carrey, Ed Harris","http://www.imdb.com/title/tt0120382/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_184","1998",829672,8.1
"Stalker","Andrei Tarkovsky (dir.), Alisa Freyndlikh, Aleksandr Kaydanovskiy","http://www.imdb.com/title/tt0079944/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_185","1979",96500,8.1
"The Grand Budapest Hotel","Wes Anderson (dir.), Ralph Fiennes, F. Murray Abraham","http://www.imdb.com/title/tt2278388/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_186","2014",626834,8.1
"In the Name of the Father","Jim Sheridan (dir.), Daniel Day-Lewis, Pete Postlethwaite","http://www.imdb.com/title/tt0107207/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_187","1993",140087,8.1
"Into the Wild","Sean Penn (dir.), Emile Hirsch, Vince Vaughn","http://www.imdb.com/title/tt0758758/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_188","2007",520417,8.1
"Stand by Me","Rob Reiner (dir.), Wil Wheaton, River Phoenix","http://www.imdb.com/title/tt0092005/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_189","1986",330863,8.1
"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni","Hideaki Anno (dir.), Megumi Ogata, Megumi Hayashibara","http://www.imdb.com/title/tt0169858/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_190","1997",26006,8.1
"It Happened One Night","Frank Capra (dir.), Clark Gable, Claudette Colbert","http://www.imdb.com/title/tt0025316/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_191","1934",84037,8.1
"Platoon","Oliver Stone (dir.), Charlie Sheen, Tom Berenger","http://www.imdb.com/title/tt0091763/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_192","1986",348666,8.1
"Network","Sidney Lumet (dir.), Faye Dunaway, William Holden","http://www.imdb.com/title/tt0074958/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_193","1976",129918,8.1
"Life of Brian","Terry Jones (dir.), Graham Chapman, John Cleese","http://www.imdb.com/title/tt0079470/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_194","1979",331423,8.1
"Salinui chueok","Joon-ho Bong (dir.), Kang-ho Song, Sang-kyung Kim","http://www.imdb.com/title/tt0353969/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_195","2003",98878,8.1
"Persona","Ingmar Bergman (dir.), Bibi Andersson, Liv Ullmann","http://www.imdb.com/title/tt0060827/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_196","1966",85881,8.1
"Ben-Hur","William Wyler (dir.), Charlton Heston, Jack Hawkins","http://www.imdb.com/title/tt0052618/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_197","1959",199714,8.1
"12 Years a Slave","Steve McQueen (dir.), Chiwetel Ejiofor, Michael Kenneth Williams","http://www.imdb.com/title/tt2024544/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_198","2013",571314,8.1
"Hotel Rwanda","Terry George (dir.), Don Cheadle, Sophie Okonedo","http://www.imdb.com/title/tt0395169/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_199","2004",311257,8.1
"Million Dollar Baby","Clint Eastwood (dir.), Hilary Swank, Clint Eastwood","http://www.imdb.com/title/tt0405159/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_200","2004",581747,8.1
"Eskiya","Yavuz Turgul (dir.), Sener Sen, Ugur Yücel","http://www.imdb.com/title/tt0116231/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_201","1996",54644,8.1
"Before Sunrise","Richard Linklater (dir.), Ethan Hawke, Julie Delpy","http://www.imdb.com/title/tt0112471/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_202","1995",235412,8.1
"Le salaire de la peur","Henri-Georges Clouzot (dir.), Yves Montand, Charles Vanel","http://www.imdb.com/title/tt0046268/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_203","1953",47750,8.1
"Prisoners","Denis Villeneuve (dir.), Hugh Jackman, Jake Gyllenhaal","http://www.imdb.com/title/tt1392214/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_204","2013",519955,8.1
"Mad Max: Fury Road","George Miller (dir.), Tom Hardy, Charlize Theron","http://www.imdb.com/title/tt1392190/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_205","2015",770493,8.1
"Andrei Rublev","Andrei Tarkovsky (dir.), Anatoliy Solonitsyn, Ivan Lapikov","http://www.imdb.com/title/tt0060107/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_206","1966",38226,8.1
"Rush","Ron Howard (dir.), Daniel Brühl, Chris Hemsworth","http://www.imdb.com/title/tt1979320/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_207","2013",388254,8.1
"Les quatre cents coups","François Truffaut (dir.), Jean-Pierre Léaud, Albert Rémy","http://www.imdb.com/title/tt0053198/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_208","1959",91313,8.1
"Hachi: A Dog's Tale","Lasse Hallström (dir.), Richard Gere, Joan Allen","http://www.imdb.com/title/tt1028532/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CVSDHETYGM3HF1NMDHV8&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_209","2009",220580,8.1
